// overflow areas start at 449000, with 100 lines for each scenario starting at 
// 449000 + (scenarioNo - 1) * 100

//
// Scenario One
//

447853 "雅典盟友"
447854 "仓库"
447855 "居鲁士的宝船"
447856 "居鲁士的宝藏"
447857 "+ 占领雅典卫城"
447858 "+ 占领并守住 <TW>/3 座雅典仓库，以饿死城里的人。"
447859 "+ 击败周围的敌方单位，占领卫城上矗立的纪念碑"
447860 "+ 击败周围的所有敌方单位，占领并守住 <TW>/3 座雅典仓库。守住仓库会让雅典人挨饿，最终不得不投降。"
447861 "+ 不要让雅典人建造 80 艘战船。\n雅典战船：<Military Population, 4>/80"
447862 "- 摧毁厄琉西斯的堡垒，这样国王阿基斯就可以建立一个基地。"
447863 "+ 在厄琉西斯建造己方堡垒，占领这座城镇。"
447864 "+ 在厄琉西斯建造己方堡垒，占领这座城镇作为阿基斯国王的基地，并在己方的世界奇观处获取特殊科技。"
447865 "- 已在己方世界奇观处启用特殊科技 -"
447866 "- 击败雅典盟友，获得世界奇观的特殊科技。"
447867 "- 击败雅典盟友 (摧毁他们的堡垒) 以获得特殊的互不相交的科技，这些科技可在世界奇观中研究。"
447868 "- 在城市中建造己方堡垒，以将这些城市占为己有，并在己方世界奇观处获取更多独特科技。"
447869 "- 在己方世界奇观处选择一项互斥的科技。"
447870 "+ <RED> 为 %d 守住仓库，让雅典人挨饿。"
447871 "- 击沉雅典补给船，阻断敌方资源。"
447872 "- 建造一个世界奇观来获取特殊科技。"
447873 "- 护送居鲁士的宝船抵达己方基地。"
447874 "- 使用女祭司把居鲁士的宝藏带回到你的圣殿。"
447875 "- 击败雅典盟友的船只。"
447876 "- 在码头招募波律克利托斯的旗舰。"
447877 "喜帕恰斯"
447878 "研究<b>喜帕恰斯<b> (<cost>)\n近战骑兵攻击力 +5。"
447879 "战舞"
447880 "研究<b>战舞<b> (<cost>)\n步兵攻击力 +4。"
447881 "弓骑兵"
447882 "研究<b>弓骑兵<b> (<cost>)\n骑射手射程 +1，攻击力 +1。"
447883 "相互推撞"
447884 "研究<b>相互推撞<b> (<cost>)\n步兵可伤害邻近单位。"
447885 "强化船头"
447886 "研究<b>强化船头<b> (<cost>)\n船只近战护甲 +1/远程护甲 +1。"
447887 "强征兵役"
447888 "研究<b>强征兵役<b> (<cost>)\n生产剑士系消耗额外食物，而不消耗黄金。"
447889 "塞萨利战马"
447890 "研究<b>塞萨利战马<b> (<cost>)\n骑兵近战护甲 +1/远程护甲 +1。"
447891 "吕山德之怒"
447892 "研究<b>吕山德之怒<b> (<cost>)\n攻城武器厂单位生命值 +40%。"
447893 "双倍酒粮"
447894 "研究<b>双倍酒粮<b> (<cost>)\n步兵对骑兵有攻击加成。"
447895 "军事统治者"
447896 "研究<b>军事统治者<b> (<cost>)\n农民不仅能产生食物，还能缓慢地产生黄金。"
447897 "赞歌"
447898 "研究<b>赞歌<b> (<cost>)\n步兵和骑兵的攻击能无视护甲。"
447899 "黑肉汤"
447900 "研究<b>黑肉汤<b> (<cost>)\n步兵 (除长矛兵系以外) 生命值 +30，女祭司治疗速度 +100%。"
447901 "生产<b>波律克利托斯的旗舰<b> (<cost>)\n让厄基那人这艘充满传奇色彩的船只再现往日荣光。\n只能生产一次。"
447902 "- 已研究喜帕恰斯。-"
447903 "- 已研究战舞。-"
447904 "- 已研究弓骑兵。-"
447905 "- 已研究相互推撞。-"
447906 "- 已研究强化船头。-"
447907 "- 已研究强征兵役。-"
447908 "- 已研究塞萨利战马。-"
447909 "- 已研究强征兵役。-"
447910 "- 已研究吕山德之怒。-"
447911 "- 已研究双倍酒粮。-"
447912 "- 已研究军事统治者。-"
447913 "- 已研究赞歌。-"
447914 "- 已研究黑肉汤。-"
447915 "- 雅典盟友已抵达。-"
447916 "- 赛翁尼派来援军援助雅典。-"
447917 "- 波提狄亚派来援军援助雅典。-"
447918 "- 托罗涅派来援军援助雅典。-"
447919 "- 迪翁派来援军援助雅典。-"
447920 "- 波律克利托斯的旗舰现在是你的了。-"
447921 "- 居鲁士的圣物船已抵达。-"
447922 "- 保护居鲁士的圣物船，别让它落入雅典人的手中！-"
447923 "- 取回居鲁士的黄金圣物。-"
447924 "- 你拥有了居鲁士的黄金圣物。-"
447925 "- 米利都寡头派提供的援助已抵达。-"
447926 "- 雅典人已经开始重新组建舰队！-"
447927 "- 雅典人已经重新组建了一半的舰队！-"
447928 "- 雅典人已经几乎重新组建了整个舰队！-"
447929 "- 厄琉西斯现在是阿基斯国王的基地。-"
447930 "- 普拉提亚现在归你所有。-"
447931 "- 萨拉米斯现在归你所有。-"
447932 "- 厄基那现在听候你的差遣。-"
447933 "- 普绪塔勒阿现在归你所有。-"
447934 "- 比雷埃夫斯现在归你所有。-"
447935 "- 摧毁雅典人的造船厂，阻止他们重建海军。"
447936 "1. 不能让雅典人重新夺回海上霸权。将雅典海军数量控制在 80 人以下。摧毁他们的造船厂，阻止他们重建舰队。\n\n2. 占领厄琉西斯，让阿基斯国王能够建立基地；他将成为有用的盟友。\n\n3. 本剧本提供了特殊科技，如果你建立了世界奇观，就可以在其中研究它们。你每征服一个玩家，就会获得额外科技。你可以通过摧毁雅典盟友的堡垒和城镇中心来击败他们。不过，要击败雅典海军，你必须摧毁他们的堡垒、造船厂和港口。\n\n4. 雅典防御严密；强烈建议你通过饥荒来夺取这座城市。为此，你必须占领并守住城外的三座仓库。注意：绝望的雅典人会尝试夺回仓库！"
447937 "<RED>在 %d 后获得饥饿胜利"
447938 "夺回仓库，让雅典人重新陷入饥饿！"
447939 "雇佣兵斧战士"
447940 "雇佣兵骑兵"
447941 "雇佣兵步兵"
447942 "雇佣兵弓兵"
447943 "雇佣兵斧骑兵"
447944 "雇佣兵掷矛手"
447945 "雇佣兵投石手"
447946 "世界奇观出现了新的科技。"
447947 "掷矛手骑兵"
447948 "饥饿的村民"
447949 "记住：建造一个世界奇观来获取强大的特殊科技！"
447950 "记住：你可以在世界奇观研究强大的特殊科技！"
447951 "- 吕山德的统计数据已提升 -"
447952 "<RED> 守住卫城 %d"
447953 "- 使用闪光为阿基斯的部队指示方向。"
447954 "- 已劫掠女祭司。雅典将不能再训练新的女祭司。-"
447955 "如果雅典人能够重建他们的舰队，他们就会取得胜利！在他们得逞之前摧毁他们的战船。"
447956 "- 征服雅典盟友将在世界奇观解锁强大的特殊科技。-"
447957 "<b>饥饿的村民<b>\n雅典平民，因饥荒而虚弱不堪，铤而走险与斯巴达士兵作战。不适于攻击所有军事单位。\n<hp> <attack> <armor> <piercearmor> <range>"

//
//Multi-scenario lines
//

448000 "<ORANGE>阿尔塔弗涅斯：你们这些信奉邪神的走狗！我受伤了！"
448001 "<ORANGE>阿尔塔弗涅斯：啊，密特拉，好痛啊！去叫医师来！"
448002 "<ORANGE>阿尔塔弗涅斯：我受伤了。"
448003 "<ORANGE>阿尔塔弗涅斯：这些伤口需要缝合。"
448004 "<ORANGE>阿尔塔弗涅斯：这些伤口太严重了…我必须撤退。"
448005 "<ORANGE>阿尔塔弗涅斯：我必须把伤养好。"
448006 "<ORANGE>达提斯：聪明的士兵知道什么时候该撤退，什么时候该治疗伤势。"
448007 "<ORANGE>达提斯：我受伤了！快去拿菊苣和甜紫罗兰来。"
448008 "<ORANGE>达提斯：我输得一败涂地！"
448009 "<ORANGE>达提斯：我伤得太重了，只得暂时撤退。"
448010 "<ORANGE>达提斯：我受伤了。"
448011 "<ORANGE>达提斯：阿胡拉马兹达保佑，这些伤口很深。"
448012 "<BLUE>地米斯托克利：我身上一直有伤！"
448013 "<BLUE>地米斯托克利：雅典娜庇佑，我受伤了。"
448014 "<BLUE>地米斯托克利：我必须把伤养好。"
448015 "<BLUE>地米斯托克利：天啊，好疼啊！"
448016 "<BLUE>地米斯托克利：我的船搁浅了！"
448017 "<BLUE>地米斯托克利：弃船！"
448018 "<BLUE>地米斯托克利：我的船没了！"
448019 "<BLUE>地米斯托克利：游回港口，船没了！"
448020 "<BLUE>阿里司提戴斯：我受伤了。"
448021 "<BLUE>阿里司提戴斯：我受伤了！ "
448022 "<BLUE>阿里司提戴斯：我必须撤退。"
448023 "<BLUE>阿里司提戴斯：噢，宙斯啊，请赐予我力量克服这些伤吧。"
448024 "<BLUE>阿里司提戴斯：等我伤好了，我一定要把这些伤十倍百倍奉还给敌人！"
448025 "<BLUE>阿里司提戴斯：这些伤口很严重，就算是我也无法承受。"
448026 "<RED>伯拉西达：我受伤了。"
448027 "<RED>伯拉西达：我虽然身上受了伤，但我的意志很坚定。"
448028 "<RED>伯拉西达：你们或许能伤到我，但永远也不能打败我。"
448029 "<RED>伯拉西达：这种小伤不会耽搁我太久！"
448030 "<RED>伯拉西达：快去找医生来，斯巴达需要我！"
448031 "<RED>吕山德：双子神在上，我的伤口在刺痛！"
448032 "<RED>吕山德：我的天啊，就在肚子这里！"
448033 "<RED>吕山德：想让我长时间上不了战场？绝无可能！"
448034 "<RED>吕山德：我受伤了。"
448035 "<RED>吕山德：我会永远记得这些伤的。"
448036 "<RED>吕山德：更重的伤我都挺过来了，这点小伤算什么！"
448037 "<ORANGE>阿尔塔弗涅斯：备马！我要再次策马奔腾。"
448038 "<ORANGE>阿尔塔弗涅斯：叫那个懒惰的马夫给我的马套上马鞍。"
448039 "<ORANGE>阿尔塔弗涅斯：我又能骑马了。"
448040 "<ORANGE>阿尔塔弗涅斯：我的伤已痊愈，我的弓也已上油。"
448041 "<ORANGE>阿尔塔弗涅斯：阿胡拉马兹达保佑，我又回来了！"
448042 "<ORANGE>阿尔塔弗涅斯：我的伤好了，该报仇了。"
448043 "<ORANGE>达提斯：我带着又一道伤疤回来了。"
448044 "<ORANGE>达提斯：我已重返战场。"
448045 "<ORANGE>达提斯：备好马鞍，我又能继续战斗了。"
448046 "<ORANGE>达提斯：阿胡拉马兹达保佑，我回来战斗了。"
448047 "<ORANGE>达提斯：我已整装待发，再次为国王厮杀。"
448048 "<ORANGE>达提斯：阿胡拉马兹达让我再次浑身充满了力量。"
448049 "<BLUE>地米斯托克利：不要惊慌！我又满血归来了。"
448050 "<BLUE>地米斯托克利：阿斯克勒庇俄斯，我欠您一件供品。"
448051 "<BLUE>地米斯托克利：重回战场。"
448052 "<BLUE>地米斯托克利：大腿上挨了一长矛可不是什么好事。"
448053 "<BLUE>地米斯托克利：我已经准备好再次出发。"
448054 "<BLUE>地米斯托克利：再次杨帆！"
448055 "<BLUE>地米斯托克利：桨手们，把我送回去战斗！"
448056 "<BLUE>地米斯托克利：舵手，可别把这艘船给撞沉了。"
448057 "<BLUE>阿里司提戴斯：我的城市在召唤我，我要再次响应。"
448058 "<BLUE>阿里司提戴斯：我的伤已经好了。"
448059 "<BLUE>阿里司提戴斯：无论受伤多么严重，我都会尽快回到自己的岗位。"
448060 "<BLUE>阿里司提戴斯：死神的阴影暂时离我远去。"
448061 "<BLUE>阿里司提戴斯：什么伤都不能阻止我为我的城市战斗！"
448062 "<BLUE>阿里司提戴斯：我将再次为雅典而战。"
448063 "<RED>伯拉西达：我带着新的伤疤，光荣地重返战场。"
448064 "<RED>伯拉西达：什么伤都不能让我长时间远离光荣的战场。"
448065 "<RED>伯拉西达：看看我再添新疤的身体，让我们一起克服伤痛，兄弟们。"
448066 "<RED>伯拉西达：伤口已经包扎好，我渴望再次去战斗！"
448067 "<RED>伯拉西达：让这些新的伤疤一起做个见证，我绝不会逃避危险。"
448068 "<RED>吕山德：我的伤已经好了。开始复仇吧！"
448069 "<RED>吕山德：我不会怜悯让我受伤的人，让众神去怜悯吧！"
448070 "<RED>吕山德：我已重返战场。"
448071 "<RED>吕山德：现在，把让我受伤的那个人给我找出来。"
448072 "<RED>吕山德：我的伤口已经缝合。"
448073 "<RED>吕山德：我回来了，我以复仇三女神之名起誓！不报此仇，誓不为人！"
448074 "<RED>吕山德：受伤也不能阻止我取得胜利。"
448075 "<ORANGE>达提斯：苏萨方面派来的援军！"
448076 "<ORANGE>达提斯：我们仁慈的国王派来了援助。"
448077 "<BLUE>阿里司提戴斯：盟友派来了援军！"
448078 "<BLUE>阿里司提戴斯：盟友派来了支援！"
448079 "<RED>吕山德：我找来了一些援军。别问这些人是从哪儿来的，他们可能不会好言回答。"
448080 "<RED>吕山德：当地人为我的手下提供了补给。当然是心甘情愿的…"
448081 "主要目标："
448082 "\n次要目标："
448083 "     "
448084 "\n奖励目标："
448085 "\n主要目标："
448086 "奖励目标："
//
//Cutscenes
//


490000 "环顾这些大厅，陌生人。看看这些花瓶、挂毯；看看这些吱吱作响的雕像和破碎的马赛克。这些东西都有它们自己的故事，而我将讲述这些故事。"
490001 "我会尽量实事求是，但有时候我的记忆会出错——有些传到我耳朵里的故事因为复述而变得混乱，或者被诗人美化，或者从一开始就不是真的。 "
490002 "此外，我还要告诉你一些事情…它们是如此令人惊讶，你可能都不会相信。   "
490003 "在这个故事中，许多城市都会沦陷。很少有城市能像巴比伦这样宏伟，它曾经是世界上最大的城市。 "
490004 "在这座城市，屋顶上坐落着花园，波光粼粼的幼发拉底河流经巴比伦的心脏，滋养着城市；这里被青金石蓝的城墙环绕，城门上刻着众神的名字。  "
490005 "新加冕为波斯国王的大流士并不是来欣赏美景的。  "
490006 "巴比伦人拒绝了大流士的统治，于是他做出了波斯国王该有的反应——雷霆震怒。 "
490007 "从他们广袤的土地上，波斯人带来了他们所能调动的一切破坏工具：不断逼近的攻城塔、铁头攻城锤、还有用燃烧的亚麻布包裹的箭。  "
490008 "波斯人给巴比伦带来了死亡。 "
490009 "你可能会这样想，大流士只不过是一个残暴的征服者。确实，他用残暴的武力镇压了所有反对他的人。不过，他也是一位值得钦佩的管理者。 "
490010 "屠杀结束后，他将帝国划分为若干行省，也就是总督辖地，并派自己的亲信治理。  "
